43,8510
43,8330
44,8325
44,8331
44,8511
44,8510
45,8330
45,8510
45,8511
45,8450
45,8695
45,8694
46,8649
46,8887
46,9076
46,9278
46,9075
46,8694
46,8695
47,8887
47,8888
47,9077
47,9076
48,9076
48,9077
48,9078
48,9279
48,9278
49,9075
49,9278
49,9279
49,9280
49,9457
49,9630
49,9818
49,9629
50,9457
50,9458
50,9631
50,9630
51,9630
51,9631
51,9632
51,9819
51,9818
52,9629
52,9818
52,9819
52,9820
52,10001
52,10414
52,10990
52,10413
53,9943
53,10202
53,10415
53,10414
53,10001
54,10156
54,10416
54,10415
54,10202
55,10368
55,10603
55,10799
55,10991
55,11375
55,10990
55,10414
55,10415
55,10416
56,10560
56,10800
56,10799
56,10603
57,10775
57,10992
57,10991
57,10799
57,10800
58,10931
58,11189
58,11376
58,11375
58,10991
58,10992
59,11146
59,11377
59,11376
59,11189
60,10413
60,10990
60,11375
60,11376
60,11377
60,11378
60,11557
60,12963
60,11556
61,11515
61,11744
61,11967
61,12964
61,12963
61,11557
62,11660
62,11968
62,12160
62,11967
62,11744
63,11883
63,12161
63,12160
63,11968
64,11967
64,12160
64,12161
64,12064
64,12352
64,12568
64,12776
64,12964
65,12352
65,12358
65,12569
65,12568
66,12568
66,12569
66,12570
66,12777
66,12965
66,12776
67,12777
67,12778
67,12966
67,12965
68,11556
68,12963
68,12964
68,12776
68,12965
68,12966
68,12967
68,13151
68,13334
68,13716
68,16820
68,19351
68,15098
69,13151
69,13152
69,13335
69,13514
69,13334
70,13335
70,13336
70,13515
70,13514
71,13334
71,13514
71,13515
71,13422
71,13717
71,14325
71,13716
72,13717
72,13718
72,13908
72,14326
72,14730
72,14914
72,14325
73,13908
73,13909
73,14109
73,14327
73,14326
74,14072
74,14328
74,14327
74,14109
75,14326
75,14327
75,14328
75,14329
75,14522
75,14731
75,14730
76,14522
76,14523
76,14732
76,14731
77,14730
77,14731
77,14732
77,14733
77,14915
77,15099
77,14914
78,14875
78,15100
78,15099
78,14915
79,13716
79,14325
79,14914
79,15099
79,15100
79,15059
79,15335
79,15690
79,15872
79,17172
79,16820
80,15335
80,15336
80,15505
80,15691
80,15690
81,15505
81,15522
81,15692
81,15691
82,15690
82,15691
82,15692
82,15693
82,15873
82,16430
82,15872
83,15873
83,15874
83,16039
83,16229
83,16431
83,16430
84,16039
84,16047
84,16230
84,16229
85,16202
85,16432
85,16633
85,16821
85,16431
85,16229
85,16230
86,16378
86,16634
86,16633
86,16432
87,16557
87,16822
87,16821
87,16633
87,16634
88,15872
88,16430
88,16431
88,16821
88,16822
88,16823
88,17002
88,17173
88,17172
89,16948
89,17174
89,17173
89,17002
90,16820
90,17172
90,17173
90,17174
90,17162
90,17370
90,17571
90,17751
90,18135
90,18532
90,19907
90,19351
91,17370
91,17371
91,17572
91,17571
92,17571
92,17572
92,17573
92,17752
92,17939
92,17751
93,17752
93,17753
93,17934
93,17939
94,17751
94,17939
94,17934
94,17940
94,18136
94,18135
95,18135
95,18136
95,18137
95,18320
95,18533
95,19352
95,18532
96,18320
96,18341
96,18534
96,18533
97,18533
97,18534
97,18535
97,18724
97,19148
97,19352
98,18724
98,18742
98,18937
98,19149
98,19148
99,18937
99,18938
99,19150
99,19353
99,19149
100,19150
100,19151
100,19354
100,19353
101,18532
101,19352
101,19148
101,19149
101,19353
101,19354
101,19355
101,19520
101,19908
101,20636
101,19907
102,19438
102,19723
102,19909
102,19908
102,19520
103,19723
103,19724
103,19910
103,19909
104,19908
104,19909
104,19910
104,19911
104,20087
104,20300
104,20478
104,20636
105,19957
105,20301
105,20257
105,20300
105,20087
106,20257
106,20353
106,20637
106,20478
106,20300
107,20353
107,20479
107,20586
107,20637
108,-21549
108,21403
108,21027
108,20849
108,20638
108,20586
108,20637
108,20478
108,20636
108,19907
108,19351
108,15098
108,-21544
109,20849
109,20850
109,20969
109,21027
110,20969
110,21028
110,21167
110,21404
110,21403
110,21027
111,21167
111,21225
111,21405
111,21404
112,-21548
112,21364
112,21405
112,21404
112,21403
112,-21549
113,123
113,319
113,318
113,138
114,125
114,318
114,319
114,337
114,482
114,481
114,444
115,481
115,482
115,507
115,648
115,647
115,639
116,647
116,648
116,684
116,813
116,831
116,830
117,813
117,917
117,1023
117,1049
117,1048
117,831
118,1023
118,1112
118,1254
118,1253
118,1178
118,1049
119,1244
119,1436
119,1435
119,1374
119,1253
119,1254
120,1435
120,1436
120,1468
120,1595
120,1603
120,1587
121,1595
121,1621
121,1795
121,1794
121,1766
121,1603
122,1768
122,1986
122,1996
122,1995
122,1794
122,1795
123,1986
123,2107
123,2184
123,2190
123,2189
123,1996
124,2184
124,2314
124,2399
124,2369
124,2368
124,2190
125,2369
125,2399
125,2509
125,2555
125,2701
125,2554
125,2553
126,2554
126,2701
126,2688
126,2685
126,2741
127,2685
127,2688
127,2889
127,2825
127,3092
127,2891
127,2931
128,2891
128,3092
128,3060
128,3310
128,3074
128,3126
129,3060
129,3269
129,3270
129,3461
129,3311
129,3310
130,3311
130,3461
130,3462
130,3636
130,3463
130,3521
131,3463
131,3636
131,3637
131,3621
131,3740
132,3621
132,3637
132,3818
132,3799
132,3970
132,3938
132,3937
133,3938
133,3970
133,4008
133,4256
133,4130
133,4138
134,4130
134,4256
134,4163
134,4441
134,4336
134,4335
135,4336
135,4441
135,4379
135,4631
135,4534
135,4533
136,4534
136,4631
136,4594
136,4784
136,4724
136,4723
137,4724
137,4784
137,4752
137,5037
137,4874
137,4925
138,4874
138,5037
138,5048
138,5217
138,5049
138,5089
139,5049
139,5217
139,5242
139,5416
139,5220
139,5282
140,5220
140,5416
140,5424
140,5595
140,5419
140,5512
141,5419
141,5595
141,5608
141,5708
141,5715
141,5714
142,5708
142,5811
142,5920
142,5812
142,5898
142,5715
143,5812
143,5920
143,6003
143,6097
143,6096
143,6095
144,6096
144,6097
144,6186
144,6280
144,6279
144,6278
145,6279
145,6280
145,6383
145,6441
145,6455
145,6454
146,6441
146,6560
146,6656
146,6655
146,6654
146,6455
147,6655
147,6656
147,6763
147,6831
147,6959
147,6749
147,6830
148,6749
148,6959
148,7018
148,7167
148,6955
148,7053
149,6955
149,7167
149,7168
149,7315
149,7375
149,7237
150,7238
150,7375
150,7315
150,7396
150,7516
150,7540
150,7453
151,7516
151,7612
151,7740
151,7739
151,7686
151,7540
152,7739
152,7740
152,7814
152,7942
152,7941
152,7926
153,7941
153,7942
153,8041
153,8133
153,8136
153,8131
154,8133
154,8230
154,8332
154,8331
154,8325
154,8136
155,8331
155,8332
155,8439
155,8576
155,8450
155,8511
156,8450
156,8576
156,8635
156,8834
156,8649
156,8695
157,8649
157,8834
157,8758
157,8991
157,8888
157,8887
158,8888
158,8991
158,9079
158,9078
158,9077
159,9078
159,9079
159,9179
159,9230
159,9280
159,9279
160,9230
160,9374
160,9435
160,9458
160,9457
160,9280
161,9435
161,9505
161,9633
161,9632
161,9631
161,9458
162,9632
162,9633
162,9663
162,9815
162,9820
162,9819
163,9815
163,9883
163,10121
163,9943
163,10001
163,9820
164,9943
164,10121
164,10131
164,10317
164,10156
164,10202
165,10156
165,10317
165,10246
165,10485
165,10368
165,10416
166,10368
166,10485
166,10486
166,10668
166,10560
166,10603
167,10560
167,10668
167,10607
167,10849
167,10775
167,10800
168,10775
168,10849
168,10881
168,11038
168,10931
168,10992
169,10931
169,11038
169,11080
169,11232
169,11146
169,11189
170,11146
170,11232
170,11267
170,11399
170,11378
170,11377
171,11378
171,11399
171,11466
171,11623
171,11515
171,11557
172,11515
172,11623
172,11659
172,11801
172,11660
172,11744
173,11660
173,11801
173,11776
173,11987
173,11883
173,11968
174,11883
174,11987
174,12069
174,12243
174,12064
174,12161
175,12064
175,12243
175,12272
175,12355
175,12358
175,12352
176,12355
176,12483
176,12571
176,12570
176,12569
176,12358
177,12570
177,12571
177,12692
177,12779
177,12778
177,12777
178,12778
178,12779
178,12905
178,12968
178,12967
178,12966
179,12967
179,12968
179,13090
179,13153
179,13152
179,13151
180,13152
180,13153
180,13258
180,13369
180,13336
180,13335
181,13336
181,13369
181,13450
181,13564
181,13422
181,13515
182,13422
182,13564
182,13519
182,13741
182,13718
182,13717
183,13718
183,13741
183,13766
183,13937
183,13909
183,13908
184,13909
184,13937
184,14005
184,14135
184,14072
184,14109
185,14072
185,14135
185,14238
185,14321
185,14329
185,14328
186,14321
186,14451
186,14521
186,14523
186,14522
186,14329
187,14521
187,14556
187,14716
187,14733
187,14732
187,14523
188,14716
188,14762
188,14958
188,14875
188,14915
188,14733
189,14875
189,14958
189,14896
189,15132
189,15059
189,15100
190,15059
190,15132
190,15103
190,15337
190,15336
190,15335
191,15336
191,15337
191,15409
191,15523
191,15522
191,15505
192,15522
192,15523
192,15595
192,15684
192,15693
192,15692
193,15684
193,15767
193,15875
193,15874
193,15873
193,15693
194,15865
194,16048
194,16047
194,16039
194,15874
194,15875
195,16047
195,16048
195,16136
195,16276
195,16202
195,16230
196,16202
196,16276
196,16340
196,16535
196,16378
196,16432
197,16378
197,16535
197,16556
197,16679
197,16557
197,16634
198,16557
198,16679
198,16750
198,16916
198,16823
198,16822
199,16823
199,16916
199,16947
199,17137
199,16948
199,17002
200,16948
200,17137
200,17054
200,17314
200,17162
200,17174
201,17162
201,17314
201,17250
201,17484
201,17371
201,17370
202,17371
202,17484
202,17454
202,17573
202,17572
203,17454
203,17664
203,17754
203,17753
203,17752
203,17573
204,17753
204,17754
204,17846
204,17941
204,17940
204,17934
205,17940
205,17941
205,18034
205,18120
205,18137
205,18136
206,18120
206,18230
206,18323
206,18341
206,18320
206,18137
207,18323
207,18429
207,18536
207,18535
207,18534
207,18341
208,18535
208,18536
208,18633
208,18743
208,18742
208,18724
209,18742
209,18743
209,18819
209,18922
209,18938
209,18937
210,18922
210,19040
210,19140
210,19151
210,19150
210,18938
211,19140
211,19238
211,19379
211,19356
211,19355
211,19354
211,19151
212,19355
212,19356
212,19507
212,19438
212,19520
213,19438
213,19507
213,19608
213,19598
213,19792
213,19724
213,19723
214,19724
214,19792
214,19793
214,19956
214,19911
214,19910
215,19911
215,19956
215,20088
215,19957
215,20087
216,19957
216,20088
216,20122
216,20099
216,20302
216,20301
217,20257
217,20301
217,20302
217,20274
217,20480
217,20479
217,20353
218,20479
218,20480
218,20481
218,20589
218,20638
218,20586
219,20589
219,20663
219,20851
219,20850
219,20849
219,20638
220,20850
220,20851
220,20902
220,21007
220,21028
220,20969
221,21007
221,21096
221,21226
221,21225
221,21167
221,21028
222,21225
222,21226
222,21227
222,21468
222,21364
222,21405
223,-21550
223,21478
223,21477
223,21468
223,21364
223,-21548
224,-21538
224,138
224,123
224,84
224,224
224,8
224,37
224,53
224,-21536
225,84
225,338
225,337
225,319
225,123
226,337
226,338
226,418
226,564
226,507
226,482
227,507
227,564
227,640
227,732
227,684
227,648
228,684
228,732
228,749
228,918
228,917
228,813
229,906
229,1113
229,1112
229,1023
229,917
229,918
230,1079
230,1375
230,1244
230,1254
230,1112
230,1113
231,1244
231,1375
231,1316
231,1588
231,1468
231,1436
232,1468
232,1588
232,1508
232,1759
232,1621
232,1595
233,1621
233,1759
233,1767
233,1959
233,1768
233,1795
234,1768
234,1959
234,1987
234,2148
234,2107
234,1986
235,2107
235,2148
235,2181
235,2311
235,2314
235,2184
236,2311
236,2361
236,2509
236,2399
236,2314
237,2361
237,2510
237,2482
237,2687
237,2555
237,2509
238,2555
238,2687
238,2657
238,2889
238,2688
238,2701
239,2657
239,2851
239,2890
239,3058
239,2825
239,2889
240,2825
240,3058
240,3002
240,3269
240,3060
240,3092
241,3002
241,3214
241,3177
241,3384
241,3270
241,3269
242,3270
242,3384
242,3370
242,3585
242,3462
242,3461
243,3462
243,3585
243,3555
243,3818
243,3637
243,3636
244,3555
244,3763
244,3738
244,3939
244,3799
244,3818
245,3799
245,3939
245,3940
245,4139
245,4008
245,3970
246,4008
246,4139
246,4140
246,4337
246,4163
246,4256
247,4163
247,4337
247,4378
247,4508
247,4379
247,4441
248,4379
248,4508
248,4535
248,4725
248,4594
248,4631
249,4594
249,4725
249,4751
249,4918
249,4752
249,4784
250,4752
250,4918
250,4926
250,5090
250,5048
250,5037
251,5048
251,5090
251,5091
251,5283
251,5242
251,5217
252,5242
252,5283
252,5326
252,5513
252,5424
252,5416
253,5424
253,5513
253,5514
253,5600
253,5608
253,5595
254,5600
254,5706
254,5899
254,5811
254,5708
254,5608
255,5811
255,5899
255,5892
255,6076
255,6004
255,6003
255,5920
256,6003
256,6004
256,6187
256,6186
256,6097
257,6186
257,6187
257,6255
257,6384
257,6383
257,6280
258,6372
258,6579
258,6560
258,6441
258,6383
258,6384
259,6517
259,6763
259,6656
259,6560
259,6579
260,6517
260,6755
260,6717
260,6889
260,6831
260,6763
261,6831
261,6889
261,6941
261,7070
261,7018
261,6959
262,7018
262,7070
262,7117
262,7245
262,7168
262,7167
263,7168
263,7245
263,7217
263,7454
263,7396
263,7315
264,7396
264,7454
264,7412
264,7590
264,7612
264,7516
265,7590
265,7687
265,7803
265,7814
265,7740
265,7612
266,7803
266,7927
266,8042
266,8041
266,7942
266,7814
267,8041
267,8042
267,8126
267,8235
267,8238
267,8230
267,8133
268,8230
268,8238
268,8449
268,8439
268,8332
269,8439
269,8449
269,8446
269,8654
269,8635
269,8576
270,8635
270,8654
270,8766
270,8748
270,8941
270,8758
270,8834
271,8758
271,8941
271,8950
271,9142
271,9179
271,9079
271,8991
272,9142
272,9236
272,9362
272,9374
272,9230
272,9179
273,9362
273,9438
273,9620
273,9505
273,9435
273,9374
274,9505
274,9620
274,9553
274,9789
274,9663
274,9633
275,9663
275,9789
275,9737
275,9930
275,9883
275,9815
276,9883
276,9930
276,10032
276,10129
276,10131
276,10121
277,10129
277,10245
277,10417
277,10246
277,10317
277,10131
278,10246
278,10417
278,10418
278,10604
278,10486
278,10485
279,10486
279,10604
279,10612
279,10801
279,10607
279,10668
280,10607
280,10801
280,10802
280,10993
280,10881
280,10849
281,10881
281,10993
281,10963
281,11190
281,11080
281,11038
282,11080
282,11190
282,11191
282,11332
282,11267
282,11232
283,11267
283,11332
283,11379
283,11558
283,11466
283,11399
284,11466
284,11558
284,11574
284,11745
284,11659
284,11623
285,11629
285,11969
285,11776
285,11801
285,11659
285,11745
286,11776
286,11969
286,11956
286,12162
286,12069
286,11987
287,12069
287,12162
287,12151
287,12310
287,12272
287,12243
288,12272
288,12310
288,12353
288,12478
288,12483
288,12355
289,12478
289,12526
289,12680
289,12692
289,12571
289,12483
290,12680
290,12720
290,12900
290,12905
290,12779
290,12692
291,12900
291,12901
291,13078
291,13090
291,12968
291,12905
292,13078
292,13091
292,13243
292,13258
292,13153
292,13090
293,13243
293,13337
293,13477
293,13450
293,13369
293,13258
294,13450
294,13477
294,13525
294,13664
294,13519
294,13564
295,13519
295,13664
295,13719
295,13766
295,13741
296,13719
296,13891
296,13910
296,14110
296,14005
296,13937
296,13766
297,14005
297,14110
297,14111
297,14239
297,14238
297,14135
298,14238
298,14239
298,14319
298,14429
298,14451
298,14321
299,14429
299,14473
299,14717
299,14556
299,14521
299,14451
300,14556
300,14717
300,14669
300,14916
300,14762
300,14716
301,14762
301,14916
301,14895
301,15101
301,14896
301,14958
302,14896
302,15101
302,15102
302,15237
302,15103
302,15132
303,15103
303,15237
303,15285
303,15383
303,15409
303,15337
304,15383
304,15506
304,15629
304,15595
304,15523
304,15409
305,15595
305,15629
305,15688
305,15858
305,15767
305,15684
306,15761
306,16040
306,15865
306,15875
306,15767
306,15858
307,15865
307,16040
307,15982
307,16231
307,16136
307,16048
308,16136
308,16231
308,16232
308,16433
308,16340
308,16276
309,16340
309,16433
309,16434
309,16635
309,16556
309,16535
310,16556
310,16635
310,16650
310,16751
310,16750
310,16679
311,16750
311,16751
311,16824
311,17003
311,16947
311,16916
312,16947
312,17003
312,17053
312,17175
312,17054
312,17137
313,17054
313,17175
313,17238
313,17372
313,17250
313,17314
314,17250
314,17372
314,17366
314,17665
314,17664
314,17454
314,17484
315,17664
315,17665
315,17742
315,17935
315,17831
315,17846
315,17754
316,17831
316,17968
316,18034
316,17941
316,17846
317,17968
317,18124
317,18231
317,18230
317,18120
317,18034
318,18230
318,18231
318,18321
318,18381
318,18429
318,18323
319,18380
319,18583
319,18633
319,18536
319,18429
319,18381
320,18583
320,18725
320,18836
320,18819
320,18743
320,18633
321,18819
321,18836
321,18920
321,19004
321,19040
321,18922
322,19004
322,19094
322,19197
322,19238
322,19140
322,19040
323,19197
323,19259
323,19374
323,19379
323,19238
324,19356
324,19379
324,19374
324,19415
324,19556
324,19608
324,19507
325,19556
325,19602
325,19725
325,19598
325,19608
326,19598
326,19725
326,19664
326,19901
326,19793
326,19792
327,19793
327,19901
327,19833
327,20122
327,20088
327,19956
328,19833
328,20078
328,20200
328,20077
328,20099
328,20122
329,20077
329,20276
329,20274
329,20302
329,20099
330,20274
330,20276
330,20424
330,20587
330,20476
330,20481
330,20480
331,20476
331,20703
331,20663
331,20589
331,20481
332,20663
332,20703
332,20781
332,20903
332,20902
332,20851
333,20902
333,20903
333,20970
333,21097
333,21096
333,21007
334,21060
334,21406
334,21227
334,21226
334,21096
334,21097
335,21227
335,21406
335,21407
335,21384
335,21477
335,21468
336,8
336,124
336,225
336,224
337,84
337,224
337,225
337,313
337,445
337,516
337,418
337,338
338,418
338,516
338,517
338,692
338,640
338,564
339,608
339,888
339,749
339,732
339,640
339,692
340,749
340,888
340,884
340,906
340,918
341,884
341,1074
341,1107
341,1284
341,1079
341,1113
341,906
342,1079
342,1284
342,1274
342,1430
342,1316
342,1375
343,1316
343,1430
343,1487
343,1672
343,1508
343,1588
344,1508
344,1672
344,1673
344,1890
344,1767
344,1759
345,1767
345,1890
345,1891
345,2112
345,1988
345,1987
345,1959
346,1987
346,1988
346,2182
346,2181
346,2148
347,2181
347,2182
347,2309
347,2359
347,2510
347,2361
347,2311
348,2359
348,2481
348,2634
348,2482
348,2510
349,2482
349,2634
349,2659
349,2851
349,2657
349,2687
350,2659
350,2801
350,2824
350,3001
350,2890
350,2851
351,2890
351,3001
351,3003
351,3214
351,3002
351,3058
352,3003
352,3178
352,3183
352,3352
352,3177
352,3214
353,3177
353,3352
353,3369
353,3464
353,3370
353,3384
354,3370
354,3464
354,3482
354,3629
354,3763
354,3555
354,3585
355,3629
355,3725
355,3820
355,3819
355,3738
355,3763
356,3738
356,3819
356,4078
356,4003
356,3940
356,3939
357,3940
357,4003
357,4187
357,4140
357,4139
358,4101
358,4442
358,4378
358,4337
358,4140
358,4187
359,4378
359,4442
359,4437
359,4632
359,4535
359,4508
360,4535
360,4632
360,4633
360,4837
360,4751
360,4725
361,4751
361,4837
361,4840
361,4983
361,4926
361,4918
362,4926
362,4983
362,5019
362,5171
362,5091
362,5090
363,5091
363,5171
363,5200
363,5333
363,5326
363,5283
364,5326
364,5333
364,5334
364,5468
364,5514
364,5513
365,5468
365,5510
365,5681
365,5706
365,5600
365,5514
366,5642
366,5847
366,5892
366,5899
366,5706
366,5681
367,6004
367,6076
367,6077
367,6256
367,6255
367,6187
368,6255
368,6256
368,6353
368,6371
368,6503
368,6372
368,6384
369,6372
369,6503
369,6504
369,6755
369,6517
369,6579
370,6504
370,6695
370,6825
370,6716
370,6717
370,6755
371,6716
371,6909
371,6941
371,6889
371,6717
372,6909
372,7054
372,7118
372,7239
372,7117
372,7070
372,6941
373,7117
373,7239
373,7301
373,7217
373,7245
374,7217
374,7301
374,7397
374,7508
374,7412
374,7454
375,7412
375,7508
375,7595
375,7600
375,7727
375,7687
375,7590
376,7687
376,7727
376,7811
376,7908
376,7927
376,7803
377,7885
377,8088
377,8126
377,8042
377,7927
377,7908
378,8025
378,8279
378,8235
378,8126
378,8088
379,8235
379,8279
379,8380
379,8488
379,8446
379,8449
379,8238
380,8446
380,8488
380,8553
380,8655
380,8766
380,8654
381,8655
381,8747
381,8846
381,8748
381,8766
382,8748
382,8846
382,8889
382,9071
382,8950
382,8941
383,8950
383,9071
383,9149
383,9259
383,9236
383,9142
384,9236
384,9259
384,9360
384,9534
384,9438
384,9362
385,9438
385,9534
385,9555
385,9719
385,9553
385,9620
386,9553
386,9719
386,9738
386,9929
386,9737
386,9789
387,9737
387,9929
387,9928
387,10020
387,10032
387,9930
388,10020
388,10132
388,10332
388,10245
388,10129
388,10032
389,10245
389,10332
389,10333
389,10510
389,10418
389,10417
390,10418
390,10510
390,10500
390,10698
390,10612
390,10604
391,10612
391,10698
391,10672
391,10797
391,10802
391,10801
392,10797
392,10911
392,11006
392,10963
392,10993
392,10802
393,10963
393,11006
393,11090
393,11169
393,11191
393,11190
394,11169
394,11284
394,11380
394,11462
394,11379
394,11332
394,11191
395,11379
395,11462
395,11470
395,11574
395,11558
396,11470
396,11570
396,11638
396,11845
396,11629
396,11745
396,11574
397,11629
397,11845
397,11832
397,11970
397,11956
397,11969
398,11956
398,11970
398,12062
398,12153
398,12151
398,12162
399,12151
399,12153
399,12273
399,12354
399,12353
399,12310
400,12353
400,12354
400,12475
400,12609
400,12526
400,12478
401,12526
401,12609
401,12671
401,12807
401,12720
401,12680
402,12720
402,12807
402,12856
402,12954
402,12901
402,12900
403,12901
403,12954
403,13008
403,13150
403,13091
403,13078
404,13091
404,13150
404,13216
404,13333
404,13337
404,13243
405,13333
405,13409
405,13644
405,13525
405,13477
405,13337
406,13525
406,13644
406,13631
406,13824
406,13891
406,13719
406,13664
407,13824
407,13825
407,14044
407,14009
407,13910
407,13891
408,13910
408,14009
408,14112
408,14111
408,14110
409,14111
409,14112
409,14198
409,14320
409,14319
409,14239
410,14307
410,14640
410,14473
410,14429
410,14319
410,14320
411,14473
411,14640
411,14634
411,14826
411,14669
411,14717
412,14669
412,14826
412,14800
412,14992
412,14895
412,14916
413,14894
413,15175
413,15102
413,15101
413,14895
413,14992
414,15102
414,15175
414,15203
414,15260
414,15285
414,15237
415,15260
415,15323
415,15507
415,15506
415,15383
415,15285
416,15506
416,15507
416,15590
416,15687
416,15688
416,15629
417,15687
417,15762
417,15902
417,15761
417,15858
417,15688
418,15761
418,15902
418,15981
418,16134
418,15982
418,16040
419,15982
419,16134
419,16170
419,16348
419,16232
419,16231
420,16232
420,16348
420,16363
420,16511
420,16434
420,16433
421,16434
421,16511
421,16465
421,16651
421,16650
421,16635
422,16650
422,16651
422,16717
422,16848
422,16824
422,16751
423,16824
423,16848
423,16912
423,17098
423,17053
423,17003
424,17053
424,17098
424,17138
424,17241
424,17238
424,17175
425,17238
425,17241
425,17363
425,17458
425,17574
425,17366
425,17372
426,17366
426,17574
426,17540
426,17743
426,17742
426,17665
427,17723
427,17936
427,17935
427,17742
427,17743
428,17831
428,17935
428,17936
428,17978
428,18125
428,18124
428,17968
429,18124
429,18125
429,18193
429,18322
429,18321
429,18231
430,18321
430,18322
430,18397
430,18590
430,18380
430,18381
431,18380
431,18590
431,18576
431,18765
431,18725
431,18583
432,18725
432,18765
432,18781
432,18921
432,18920
432,18836
433,18878
433,19063
433,19094
433,19004
433,18920
433,18921
434,19063
434,19095
434,19270
434,19259
434,19197
434,19094
435,19259
435,19270
435,19274
435,19463
435,19415
435,19374
436,19415
436,19463
436,19508
436,19643
436,19602
436,19556
437,19602
437,19643
437,19703
437,19824
437,19664
437,19725
438,19664
438,19824
438,19898
438,19997
438,20078
438,19833
438,19901
439,19997
439,20076
439,20258
439,20200
439,20078
440,20077
440,20200
440,20258
440,20277
440,20425
440,20424
440,20276
441,20420
441,20588
441,20587
441,20424
441,20425
442,20476
442,20587
442,20588
442,20590
442,20769
442,20781
442,20703
443,20769
443,20834
443,21029
443,20970
443,20903
443,20781
444,20970
444,21029
444,21078
444,21295
444,21060
444,21097
445,21060
445,21295
445,21296
445,21407
445,21406
446,8
446,37
446,85
446,93
446,109
446,124
447,109
447,253
447,313
447,225
447,124
448,445
448,446
448,533
448,517
448,516
449,517
449,533
449,619
449,811
449,608
449,692
450,608
450,811
450,815
450,997
450,1074
450,884
450,888
451,997
451,998
451,1241
451,1118
451,1107
451,1074
452,1107
452,1118
452,1376
452,1274
452,1284
453,1274
453,1376
453,1431
453,1555
453,1487
453,1430
454,1487
454,1555
454,1589
454,1711
454,1673
454,1672
455,1673
455,1711
455,1702
455,1906
455,1891
455,1890
456,1891
456,1906
456,1902
456,2113
456,2112
457,1988
457,2112
457,2113
457,2110
457,2310
457,2309
457,2182
458,2305
458,2476
458,2481
458,2359
458,2309
458,2310
459,2464
459,2660
459,2801
459,2659
459,2634
459,2481
459,2476
460,2620
460,2981
460,2822
460,2824
460,2801
460,2660
461,2822
461,3059
461,3178
461,3003
461,3001
461,2824
462,3059
462,3160
462,3145
462,3312
462,3183
462,3178
463,3183
463,3312
463,3318
463,3319
463,3369
463,3352
464,3319
464,3522
464,3482
464,3464
464,3369
465,3482
465,3522
465,3535
465,3741
465,3725
465,3629
466,3623
466,3894
466,3947
466,3820
466,3725
466,3741
467,3819
467,3820
467,3947
467,3925
467,4131
467,4078
468,4003
468,4078
468,4131
468,4209
468,4101
468,4187
469,4101
469,4209
469,4322
469,4338
469,4536
469,4437
469,4442
470,4437
470,4536
470,4562
470,4726
470,4633
470,4632
471,4633
471,4726
471,4717
471,4919
471,4840
471,4837
472,4840
472,4919
472,4927
472,5127
