218,0.001176,0.076097
219,0.001571,0.081491
220,0.001490,0.112226
221,0.002842,0.110097
222,0.001684,0.012693
223,0.002414,0.076862
224,0.001521,0.004578
225,0.001632,0.005098
226,0.001507,0.024301
227,0.001229,0.039473
228,0.001559,0.076835
229,0.001383,0.069028
230,0.001456,0.084009
231,0.001541,0.073967
232,0.001832,0.040285
233,0.001548,0.044807
234,0.002489,0.044842
235,0.003251,0.071760
236,0.001478,0.097896
237,0.001360,0.107278
238,0.002601,0.056036
239,0.001675,0.059819
240,0.001232,0.088478
241,0.002392,0.090855
242,0.001625,0.108111
243,0.001500,0.110854
244,0.001521,0.029624
245,0.001694,0.033808
246,0.001676,0.041810
247,0.002402,0.050947
248,0.002706,0.098218
249,0.001573,0.009616
250,0.002879,0.018074
251,0.001742,0.014551
252,0.002470,0.008177
253,0.002168,0.006683
254,0.001514,0.061121
255,0.001668,0.049340
256,0.001549,0.050770
257,0.002417,0.070375
258,0.001723,0.105268
259,0.002473,0.112237
260,0.002201,0.015626
261,0.001967,0.105273
262,0.001612,0.008161
263,0.001628,0.022896
264,0.002565,0.096645
265,0.002735,0.108430
266,0.001551,0.119393
267,0.001528,0.123368
268,0.001454,0.125182
269,0.001567,0.090692
270,0.002572,0.042023
271,0.002816,0.074876
272,0.001683,0.089338
273,0.001698,0.033843
274,0.002385,0.123535
275,0.003184,0.040898
276,0.001758,0.093575
277,0.002350,0.084302
278,0.002488,0.082668
279,0.002606,0.119540
280,0.001963,0.117842
281,0.002694,0.021519
282,0.001471,0.070032
283,0.001629,0.072500
284,0.001803,0.053491
285,0.002460,0.037064
286,0.001851,0.028207
287,0.002162,0.046308
288,0.002839,0.047071
289,0.001849,0.093594
290,0.002805,0.026849
291,0.001653,0.038596
292,0.002642,0.053686
293,0.002480,0.072637
294,0.002575,0.022951
295,0.002871,0.032333
296,0.002611,0.034798
297,0.002732,0.061295
298,0.001771,0.086277
299,0.002825,0.095912
300,0.002943,0.066321
301,0.001533,0.067428
302,0.002535,0.047828
303,0.001929,0.065870
304,0.002741,0.079342
305,0.002601,0.116221
306,0.001943,0.121961
307,0.002335,0.099422
308,0.001669,0.026358
309,0.002593,0.082376
310,0.002858,0.087849
311,0.002677,0.094563
312,0.002547,0.106822
313,0.002536,0.005698
314,0.002329,0.011081
315,0.002202,0.056785
316,0.002720,0.057554
317,0.002469,0.064823
318,0.001583,0.001636
319,0.001745,0.002543
320,0.001787,0.021374
321,0.002104,0.031994
322,0.002577,0.091882
323,0.002817,0.089323
324,0.002484,0.009641
325,0.002787,0.067516
326,0.002236,0.015639
327,0.002729,0.016654
328,0.002395,0.017243
329,0.002809,0.086752
330,0.002326,0.095295
331,0.002622,0.114557
332,0.001669,0.125717
333,0.002980,0.007323
334,0.002356,0.035578
335,0.002885,0.036210
336,0.002762,0.068889
337,0.002626,0.002941
338,0.002829,0.003970
339,0.002893,0.011768
340,0.002788,0.103505
341,0.002959,0.122426
342,0.002601,0.038602
343,0.003487,0.025451
344,0.002657,0.028227
345,0.002368,0.049325
346,0.002439,0.071126
347,0.002920,0.079445
348,0.002804,0.118295
349,0.002580,0.052039
350,0.002591,0.080674
351,0.002711,0.012464
352,0.003260,0.013067
353,0.002446,0.018726
354,0.002462,0.058207
355,0.002773,0.106101
356,0.002947,0.058871
357,0.002331,0.109507
358,0.003158,0.092181
359,0.002783,0.114621
360,0.003476,0.113059
361,0.002718,0.063243
362,0.003325,0.063386
363,0.002871,0.052193
364,0.002429,0.085141
365,0.002829,0.100167
366,0.002510,0.110924
367,0.002464,0.100893
368,0.003945,0.090887
369,0.003535,0.083868
370,0.002658,0.025190
371,0.002858,0.043401
372,0.002429,0.073992
373,0.002767,0.077603
374,0.003359,0.085486
375,0.002927,0.093114
376,0.003337,0.030911
377,0.002395,0.040218
378,0.002837,0.054513
379,0.002703,0.103625
380,0.002761,0.112863
381,0.002694,0.120613
382,0.002631,0.124379
383,0.003020,0.124556
384,0.003790,0.054807
385,0.003299,0.064816
386,0.002884,0.061581
387,0.002936,0.033159
388,0.002834,0.104555
389,0.002618,0.030653
390,0.003556,0.077688
391,0.003130,0.050339
392,0.002963,0.048456
393,0.003592,0.048519
394,0.002801,0.010252
395,0.002830,0.019771
396,0.002956,0.019833
397,0.003832,0.029424
398,0.002948,0.083800
399,0.004085,0.072603
400,0.002791,0.045498
401,0.002474,0.075401
402,0.002847,0.089351
403,0.002808,0.073440
404,0.003094,0.107419
405,0.002844,0.076219
406,0.002859,0.023837
407,0.003548,0.045665
408,0.002951,0.039267
409,0.003698,0.010391
410,0.003693,0.023985
411,0.003039,0.037846
412,0.003150,0.050340
413,0.003065,0.097255
414,0.002702,0.116590
415,0.003481,0.014580
416,0.003029,0.060302
417,0.002962,0.101738
418,0.003207,0.004164
419,0.002893,0.008917
420,0.002972,0.013945
421,0.003148,0.007280
422,0.002950,0.029235
423,0.002963,0.043484
424,0.002859,0.111490
425,0.002781,0.108409
426,0.003679,0.076293
427,0.003163,0.081203
428,0.002629,0.059785
429,0.003472,0.101767
430,0.003527,0.104920
431,0.002966,0.082166
432,0.002914,0.069956
433,0.002821,0.098460
434,0.003925,0.098789
435,0.003842,0.053304
436,0.004109,0.041961
437,0.003748,0.070218
438,0.003278,0.071758
439,0.003441,0.105863
440,0.003702,0.109934
441,0.003498,0.121007
442,0.003050,0.043814
443,0.003497,0.056027
444,0.003044,0.001292
445,0.002901,0.005621
446,0.003585,0.006350
447,0.003319,0.015152
448,0.003504,0.033528
449,0.003850,0.039396
450,0.002925,0.022511
451,0.004071,0.068740
452,0.003556,0.117042
453,0.003028,0.122776
454,0.002646,0.126003
455,0.003183,0.041514
456,0.002862,0.119289
457,0.002916,0.090422
458,0.003116,0.053192
459,0.004091,0.021251
460,0.003440,0.034566
461,0.003955,0.051757
462,0.003766,0.108868
463,0.004046,0.111502
464,0.003063,0.079427
465,0.002895,0.068737
466,0.003055,0.067245
467,0.003543,0.093674
468,0.004461,0.118377
469,0.003883,0.015856
470,0.004396,0.026575
471,0.004001,0.007744
472,0.004403,0.086603
473,0.003546,0.016617
474,0.003885,0.061869
475,0.002864,0.087844
476,0.003885,0.097107
477,0.004065,0.067376
478,0.004132,0.096270
479,0.004080,0.082510
480,-0.004234,-0.076230
481,0.003263,0.001441
482,0.003383,0.002369
483,0.003007,0.027799
484,0.003923,0.056865
485,0.003307,0.094466
486,0.003800,0.094924
487,0.003714,0.057307
488,0.003603,0.095744
489,0.003968,0.080956
490,0.004234,0.032077
491,0.004183,0.035142
492,0.003987,0.022560
493,0.003497,0.086218
494,0.003114,0.115361
495,0.003842,0.008908
496,0.003175,0.021032
497,0.003629,0.026202
498,0.003367,0.092114
499,0.004321,0.065950
500,0.003690,0.073458
501,0.004024,0.102494
502,0.004167,0.115559
503,0.004399,0.114237
504,0.003492,0.031844
505,0.004265,0.106399
506,0.003223,0.125391
507,0.004134,0.002739
508,0.004018,0.044425
509,0.004047,0.017270
510,0.003895,0.123305
511,0.003907,0.011421
512,0.004517,0.011782
513,0.003800,0.046819
514,0.003925,0.107220
515,0.003581,0.065771
516,0.003417,0.004810
517,0.004457,0.005216
518,0.003671,0.036141
519,0.004119,0.080159
520,0.003637,0.113979
521,0.003917,0.087851
522,0.003645,0.037780
523,0.004082,0.051235
524,0.004345,0.058477
525,0.004352,0.088622
526,0.003733,0.018030
527,0.004139,0.018603
528,0.004460,0.038574
529,0.004003,0.040348
530,0.004183,0.012907
531,0.003665,0.064330
532,0.004364,0.092654
533,0.004282,0.006184
534,0.004257,0.027887
535,0.004812,0.062980
536,0.004081,0.074079
537,0.005028,0.091498
538,0.003576,0.117802
539,0.004010,0.030413
540,0.003927,0.078478
541,0.003976,0.046919
542,0.003886,0.100046
543,0.004017,0.049493
544,0.004662,0.078577
545,0.004082,0.058779
546,0.003961,0.055187
547,0.004000,0.084788
548,0.003803,0.103318
549,0.003983,0.070961
550,0.004350,0.103847
551,0.003959,0.119405
552,0.003636,0.121542
553,0.005015,0.023651
554,0.004720,0.084905
555,0.004772,0.040670
556,0.005019,0.049656
557,0.004002,0.089277
558,0.004201,0.053994
559,0.004027,0.110201
560,0.004304,0.093442
561,0.004102,0.111553
562,0.004016,0.077003
563,0.004242,0.100362
564,0.004167,0.003564
565,0.004729,0.013549
566,0.004437,0.014355
567,0.003992,0.024893
568,0.004666,0.030652
569,0.004111,0.042803
570,0.004581,0.081599
571,0.004149,0.112560
572,0.004632,0.121928
573,0.005092,0.077095
574,0.004812,0.075582
575,0.003701,0.074814
576,0.004183,0.075562
577,0.003790,0.019556
578,0.004078,0.045207
579,0.004808,0.071113
580,0.004228,0.104626
581,0.004141,0.036826
582,0.005235,0.069750
583,0.005217,0.071988
584,0.005054,0.045576
585,0.005219,0.035608
586,0.005641,0.021109
587,0.004228,0.060180
588,0.004587,0.033149
589,0.004079,0.062709
590,0.005146,0.056107
591,0.005327,0.113276
592,0.003860,0.124078
593,0.004604,0.124612
594,0.004719,0.020221
595,0.005320,0.029330
596,0.004204,0.047921
597,0.004551,0.108050
598,0.004802,0.055384
599,0.004280,0.100856
600,0.005110,0.095303
601,0.004185,0.023458
602,0.005310,0.024504
603,0.004563,0.097806
604,0.004482,0.098411
605,0.004557,0.064407
606,0.004188,0.009884
607,0.004953,0.010004
608,0.005840,0.005439
609,0.004828,0.007110
610,0.004289,0.035120
611,0.004284,0.083070
612,0.004978,0.052601
613,0.004436,0.089975
614,0.004203,0.120264
615,0.003977,0.090983
616,0.004475,0.052523
617,0.004120,0.008522
618,0.005129,0.016550
619,0.004869,0.006755
620,0.004338,0.069524
621,0.004441,0.108513
622,0.005263,0.120508
623,0.004430,0.061300
624,0.005217,0.109250
625,0.004803,0.043205
626,0.005052,0.083314
627,0.004213,0.060201
628,0.004771,0.041558
629,0.004767,0.093871
630,0.004540,0.094748
631,0.005011,0.074051
632,0.004293,0.029024
633,0.005410,0.053782
634,0.005443,0.044383
635,0.005161,0.079598
636,0.005134,0.101525
637,0.005337,0.048251
638,0.004638,0.058442
639,0.004226,0.001119
640,0.004952,0.004000
641,0.004310,0.022180
642,0.004673,0.033189
643,0.005008,0.036881
644,0.004506,0.087003
645,0.005662,0.087571
646,0.004397,0.068244
647,0.004831,0.001540
648,0.004819,0.002294
649,0.004965,0.015036
650,0.004460,0.038831
651,0.004598,0.066719
652,0.004299,0.116534
653,0.005206,0.088577
654,0.005506,0.039582
655,0.004968,0.105290
656,0.004970,0.116831
657,0.005498,0.115246
658,0.005336,0.061485
659,0.004659,0.106240
660,0.004618,0.015782
661,0.004949,0.017056
662,0.005469,0.066877
663,0.005072,0.109929
664,0.005853,0.064007
665,0.005324,0.068245
666,0.004425,0.027728
667,0.005572,0.026123
668,0.004881,0.031435
669,0.004793,0.043981
670,0.005646,0.089241
671,0.004848,0.050896
672,0.004951,0.102309
673,0.004596,0.115123
674,0.004502,0.118743
675,0.005418,0.102856
676,0.004901,0.065283
677,0.005417,0.099015
678,0.004620,0.122926
679,0.004373,0.125721
680,0.005536,0.007884
681,0.005527,0.017879
682,0.004917,0.096064
683,0.005543,0.110489
684,0.005601,0.002756
685,0.004760,0.020595
686,0.005424,0.022277
687,0.005079,0.092205
688,0.005348,0.123335
689,0.005576,0.107578
690,0.006077,0.085950
691,0.005332,0.099894
692,0.004845,0.004995
693,0.005735,0.031698
694,0.005093,0.079767
695,0.004965,0.046509
696,0.005582,0.059099
697,0.005532,0.119283
698,0.005024,0.081534
699,0.005651,0.106884
700,0.004998,0.034004
701,0.005822,0.034259
702,0.005513,0.042812
703,0.005523,0.041972
704,0.005487,0.059941
705,0.005064,0.085788
706,0.005744,0.092616
707,0.005199,0.008590
708,0.005417,0.010933
709,0.005111,0.011595
710,0.004993,0.024977
711,0.005027,0.063851
712,0.005248,0.111389
713,0.005399,0.057500
714,0.004838,0.056706
715,0.005732,0.065402
716,0.005333,0.026028
717,0.005311,0.037798
718,0.005616,0.096777
719,0.005533,0.051337
720,0.005371,0.076491
721,0.005969,0.012433
722,0.005346,0.053897
723,0.006257,0.056082
724,0.005505,0.054655
725,0.006456,0.075043
726,0.005354,0.074863
727,0.006135,0.038029
728,0.005670,0.047017
729,0.004944,0.072496
730,0.005748,0.082188
731,0.005020,0.049655
732,0.005486,0.003711
733,0.006332,0.014036
734,0.006023,0.027266
735,0.006302,0.055048
736,0.005228,0.103577
737,0.005858,0.104200
738,0.005585,0.052110
739,0.005570,0.097197
740,0.005455,0.030030
741,0.005430,0.070322
742,0.005674,0.093708
743,0.006127,0.090877
744,0.005120,0.117683
745,0.005962,0.117915
746,0.005199,0.121575
747,0.005496,0.040158
748,0.005461,0.019444
749,0.006304,0.004103
750,0.005043,0.018585
751,0.006300,0.019570
752,0.006668,0.035375
753,0.005758,0.090833
754,0.006854,0.008370
755,0.006392,0.049933
756,0.005324,0.084229
757,0.005740,0.022665
758,0.006239,0.030429
759,0.005325,0.077701
760,0.006747,0.072445
761,0.005404,0.073433
762,0.006095,0.077944
763,0.006652,0.083138
764,0.005842,0.112019
765,0.005759,0.013405
766,0.005406,0.036400
767,0.005713,0.062320
768,0.006534,0.070673
769,0.005741,0.022750
770,0.005254,0.089957
771,0.005537,0.009248
772,0.006304,0.015888
773,0.005398,0.045345
774,0.005515,0.080664
775,0.006012,0.100413
776,0.005420,0.113265
777,0.006096,0.122023
778,0.005707,0.105035
779,0.006548,0.045659
780,0.006468,0.080830
781,0.006358,0.108397
782,0.005268,0.124318
783,0.005862,0.116264
784,0.005767,0.082717
785,0.005957,0.093947
786,0.005878,0.101258
787,0.005581,0.120246
788,0.005701,0.032691
789,0.005410,0.048207
790,0.006139,0.071845
791,0.006016,0.084378
792,0.006461,0.079142
793,0.006648,0.067663
794,0.006842,0.066269
795,0.006105,0.098700
796,0.005736,0.069024
797,0.005758,0.067542
798,0.006364,0.033071
799,0.006198,0.043241
800,0.006049,0.062420
801,0.006030,0.060507
802,0.006094,0.060510
803,0.006307,0.108788
804,0.006604,0.120458
805,0.005972,0.124749
806,0.004787,0.126486
807,0.004267,0.131082
808,0.006505,0.023597
809,0.005617,0.027855
810,0.006207,0.057529
811,0.005788,0.006282
812,0.005816,0.014986
813,0.006248,0.002453
814,0.006472,0.069048
815,0.006459,0.006812
816,0.006219,0.007744
817,0.006136,0.044040
818,0.006924,0.047254
819,0.005940,0.035056
820,0.005665,0.087570
821,0.006489,0.052502
822,0.006295,0.053477
823,0.006268,0.057587
824,0.005933,0.123057
825,0.006176,0.016184
826,0.006309,0.041539
827,0.005979,0.095017
828,0.006202,0.116380
829,0.005913,-0.017856
830,0.005637,0.001101
831,0.006369,0.001582
832,0.006351,0.040764
833,0.006882,0.044572
834,0.006227,0.046805
835,0.005904,0.028660
836,0.006244,0.097850
837,0.006326,0.038919
838,0.006026,0.066121
839,0.007189,0.106910
840,0.005797,0.113538
841,0.006593,0.088042
842,0.006003,0.114703
843,0.006610,0.036538
844,0.006712,0.101982
845,0.006918,0.028903
846,0.006228,0.031368
847,0.006409,0.105559
848,0.006098,0.020939
849,0.006771,0.089162
850,0.006703,0.091831
851,0.006372,0.106454
852,0.006460,0.009326
853,0.006079,0.017870
854,0.006218,0.024412
855,0.006307,0.076228
856,0.006539,0.079176
857,0.006182,0.064781
858,0.006403,0.095312
859,0.006421,0.063328
860,0.006722,0.024953
861,0.006445,0.085296
862,0.006431,0.096240
863,0.006443,0.110379
864,0.007044,0.114949
865,0.006197,0.118753
866,0.006746,0.102509
867,0.006837,0.100075
868,0.006658,0.123459
869,0.006826,0.022153
870,0.006671,0.048511
871,0.006722,0.103846
872,0.006567,0.025693
873,0.006288,0.086423
874,0.006868,0.118924
875,0.007549,0.012547
876,0.006535,0.092310
877,0.006463,0.111867
878,0.007217,0.117509
879,0.006032,0.125559
880,0.006839,0.099195
881,0.006832,0.021389
882,0.006294,0.058725
883,0.006454,0.019831
884,0.007546,0.005497
885,0.007245,0.026243
886,0.006614,0.081551
887,0.006516,0.117337
888,0.006223,0.005182
889,0.006316,0.010710
890,0.006703,0.018640
891,0.007439,0.082023
892,0.007241,0.063529
893,0.006569,0.073442
894,0.006803,0.076637
895,0.006360,0.056193
896,0.007136,0.064795
897,0.007818,0.055221
898,0.006978,0.059101
899,0.007056,0.031750
900,0.006398,0.033830
901,0.007266,0.061675
902,0.006856,0.054726
903,0.007031,0.039190
904,0.006939,0.011222
905,0.006614,0.017122
906,0.007742,0.004393
907,0.006907,0.053927
908,0.006813,0.052344
909,0.007866,0.060327
910,0.006397,0.050860
911,0.007472,0.017172
912,0.006986,0.042053
913,0.006850,0.036800
914,0.006643,0.045606
915,0.007183,0.093064
916,0.006473,0.121855
917,0.006994,0.002972
918,0.006854,0.003821
919,0.007438,0.020081
920,0.007457,0.022573
921,0.007209,0.096618
922,0.007165,0.034204
923,0.007197,0.086707
924,0.006769,0.077431
925,0.006936,0.069830
926,0.006923,0.012128
927,0.006897,0.042906
928,0.007068,0.051352
929,0.008018,0.074710
930,0.007471,0.084123
931,0.007732,0.009877
932,0.007085,0.027261
933,0.007904,0.049873
934,0.007286,0.097550
935,0.006765,0.049610
936,0.006457,0.075042
937,0.007996,0.035397
938,0.006743,0.083732
939,0.007237,0.112459
940,0.006650,0.009646
941,0.006960,0.029979
942,0.007262,0.040283
943,0.006747,0.089194
944,0.006903,0.090180
945,0.006613,0.070636
946,0.006944,0.093749
947,0.007202,0.113335
948,0.007018,0.115945
949,0.007643,0.045966
950,0.006846,0.110940
951,0.007234,0.107799
952,0.007417,0.122385
953,0.008115,0.068493
954,0.008261,0.072517
955,0.007695,0.094699
956,0.007752,0.023807
957,0.006793,0.109462
958,0.006942,0.068346
959,0.007789,0.109494
960,0.006813,0.120888
961,0.006686,0.124284
962,0.007502,0.124659
963,0.006825,0.014035
964,0.007762,0.030385
965,0.007356,0.085134
966,0.007311,0.104256
967,0.007594,0.014917
968,0.007364,0.023422
969,0.008032,0.102781
970,0.007286,0.087559
971,0.006746,0.102510
972,0.007474,0.082414
973,0.006668,0.073566
974,0.007072,0.032642
975,0.007522,0.056204
976,0.006946,0.080274
977,0.008146,0.079088
978,0.007374,0.057553
979,0.007761,0.090565
980,0.007005,0.059796
981,0.007127,0.067005
982,0.006974,0.048232
983,0.007624,0.077902
984,0.007583,0.078739
985,0.007429,0.100450
986,0.007839,0.121091
987,0.007563,0.043370
988,0.007651,0.071185
989,0.007619,0.072096
990,0.007223,0.105177
991,0.007837,0.069628
992,0.007688,0.052786
993,0.007598,0.053608
994,0.008063,0.041651
995,0.008470,0.047312
996,0.008289,0.044728
997,0.007208,0.006612
998,0.007795,0.007272
999,0.007361,0.015623
1000,0.007486,0.044295
1001,0.007673,0.091539
1002,0.007595,0.094895
1003,0.007864,0.067115
1004,0.008169,0.065907
1005,0.007848,0.116401
1006,0.007385,0.123051
1007,0.006844,0.125915
1008,0.007694,0.075175
1009,0.007417,0.018515
1010,0.007784,0.033035
1011,0.007464,0.061686
1012,0.007158,0.119654
1013,0.007521,0.097725
1014,0.008047,0.119781
1015,0.007924,0.105623
1016,0.007307,0.065731
1017,0.007192,0.035039
1018,0.006876,0.037268
1019,0.007703,0.046825
1020,0.007573,0.098772
1021,0.007571,0.021005
1022,0.007201,0.028670
1023,0.007695,0.002678
1024,0.007254,0.027441
1025,0.007555,0.040407
1026,0.007823,0.038663
1027,0.008013,0.058474
1028,0.008681,0.027983
1029,0.007712,0.031384
1030,0.008028,0.087955
1031,0.007561,0.024701
1032,0.007789,0.037896
1033,0.007942,0.088884
1034,0.008205,0.091990
1035,0.008188,0.025889
1036,0.008017,0.108167
1037,0.008256,0.027377
1038,0.007349,0.064560
1039,0.007740,0.063102
1040,0.007455,0.118296
1041,0.008921,0.117533
1042,0.008321,0.099155
1043,0.007855,0.085535
1044,0.008077,0.083860
1045,0.007795,0.110958
1046,0.008083,0.092858
1047,0.007346,0.113473
1048,0.007153,0.001218
1049,0.007810,0.001711
1050,0.007454,0.008225
1051,0.008339,0.008911
1052,0.008522,0.011211
1053,0.008302,0.025379
1054,0.007528,0.101126
1055,0.007330,0.114726
1056,0.008237,0.103890
1057,0.008328,0.114951
1058,0.008390,0.101515
1059,0.008404,0.031775
1060,0.009144,0.017272
1061,0.008193,0.058512
1062,0.007927,0.106456
1063,0.008477,0.113466
1064,0.008248,0.123673
1065,0.008210,0.021335
1066,0.008995,0.055372
1067,0.007788,0.056618
1068,0.007711,0.051161
1069,0.008266,0.054067
1070,0.008059,0.111913
1071,0.008108,0.019197
1072,0.008094,0.019561
1073,0.007748,0.017642
1074,0.007576,0.005550
1075,0.007874,0.016311
1076,0.008236,0.022176
1077,0.007876,0.080424
1078,0.007829,0.010773
1079,0.009172,0.004400
1080,0.007809,0.033779
1081,0.008221,0.082994
1082,0.008660,0.112151
1083,0.007818,0.086295
1084,0.008161,0.041691
1085,0.007641,0.013091
1086,0.007998,0.048306
1087,0.007637,0.073720
1088,0.008041,0.076237
1089,0.007997,0.121963
1090,0.007592,0.125335
1091,0.007936,0.096078
1092,0.008514,0.013551
1093,0.008371,0.051636
1094,0.007560,0.061765
1095,0.008479,0.096259
1096,0.008552,0.042935
1097,0.008597,0.063372
1098,0.008037,0.076244
1099,0.008834,0.097386
1100,0.008291,0.077446
1101,0.008544,0.039926
1102,0.008271,0.064619
1103,0.007953,0.049962
1104,0.008444,0.070242
1105,0.008339,0.060111
1106,0.009120,0.050307
1107,0.008609,0.005780
1108,0.008570,0.014651
1109,0.008574,0.034200
1110,0.007945,0.036257
1111,0.008342,0.052445
1112,0.008327,0.003113
1113,0.008337,0.004040
1114,0.009038,0.014940
1115,0.009034,0.022712
1116,0.008075,0.081345
1117,0.008357,0.099881
1118,0.008978,0.006824
1119,0.008379,0.070753
1120,0.008502,0.039039
1121,0.008727,0.043025
1122,0.008969,0.023635
1123,0.008279,0.030135
1124,0.008726,0.086846
1125,0.008747,0.122188
1126,0.008561,0.089388
1127,0.008293,0.073141
1128,0.009106,0.066727
1129,0.008677,0.037367
1130,0.008339,0.068146
1131,0.008279,0.068381
1132,0.007895,0.116837
1133,0.008350,0.048869
1134,0.008478,0.090191
1135,0.008691,0.036766
1136,0.008114,0.055069
1137,0.009270,0.081661
1138,0.008697,0.106856
1139,0.008158,0.110477
1140,0.008555,0.093339
1141,0.009806,0.108123
1142,0.008520,0.104036
1143,0.009537,0.078978
1144,0.009464,0.102624
1145,0.008265,0.118445
1146,0.008847,0.084431
1147,0.008368,0.009293
